##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	forward.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	10126166
Total Bases	1.5 Gbp
Sequences flagged as poor quality	0
Sequence length	151
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	38.77948277758828	40.0	40.0	40.0	40.0	40.0
2	39.283689404262184	40.0	40.0	40.0	40.0	40.0
3	39.31153350636361	40.0	40.0	40.0	40.0	40.0
4	39.19711843554609	40.0	40.0	40.0	40.0	40.0
5	39.179039529867474	40.0	40.0	40.0	40.0	40.0
6	39.273264925737934	40.0	40.0	40.0	40.0	40.0
7	39.1910529612096	40.0	40.0	40.0	40.0	40.0
8	39.16827573239467	40.0	40.0	40.0	40.0	40.0
9	39.16453650868453	40.0	40.0	40.0	40.0	40.0
10-14	39.174850343160486	40.0	40.0	40.0	40.0	40.0
15-19	39.47768539445235	40.0	40.0	40.0	40.0	40.0
20-24	39.55256336899869	40.0	40.0	40.0	40.0	40.0
25-29	39.39762231825945	40.0	40.0	40.0	40.0	40.0
30-34	39.353306513047485	40.0	40.0	40.0	40.0	40.0
35-39	39.39365572320264	40.0	40.0	40.0	40.0	40.0
40-44	39.39369554083944	40.0	40.0	40.0	40.0	40.0
45-49	39.38547383086551	40.0	40.0	40.0	40.0	40.0
50-54	39.349055782810595	40.0	40.0	40.0	40.0	40.0
55-59	39.241492268643434	40.0	40.0	40.0	40.0	40.0
60-64	39.200230965994436	40.0	40.0	40.0	40.0	40.0
65-69	39.26540686771282	40.0	40.0	40.0	40.0	40.0
70-74	39.27577770303193	40.0	40.0	40.0	40.0	40.0
75-79	39.25291313612674	40.0	40.0	40.0	40.0	40.0
80-84	39.209831993668686	40.0	40.0	40.0	40.0	40.0
85-89	39.18211172915791	40.0	40.0	40.0	40.0	40.0
90-94	39.15567171227491	40.0	40.0	40.0	40.0	40.0
95-99	39.11117064444727	40.0	40.0	40.0	40.0	40.0
100-104	39.0833762353886	40.0	40.0	40.0	40.0	40.0
105-109	39.05462545251579	40.0	40.0	40.0	40.0	40.0
110-114	38.9986412626457	40.0	40.0	40.0	40.0	40.0
115-119	38.95582209495677	40.0	40.0	40.0	40.0	40.0
120-124	38.92514710898478	40.0	40.0	40.0	40.0	40.0
125-129	38.873584809887575	40.0	40.0	40.0	40.0	40.0
130-134	38.84541754500173	40.0	40.0	40.0	40.0	40.0
135-139	38.79854882884599	40.0	40.0	40.0	40.0	40.0
140-144	38.75939529334202	40.0	40.0	40.0	40.0	40.0
145-149	38.69640805809425	40.0	40.0	40.0	40.0	40.0
150-151	38.34951579897071	40.0	40.0	40.0	40.0	40.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1101	1	-0.037236992732715635
1101	2	-0.036909089275447116
1101	3	0.008898623295635844
1101	4	-0.0389224867943625
1101	5	-0.06842266603846525
1101	6	-0.09595928379449958
1101	7	0.0027559249361530647
1101	8	-0.038693913780441846
1101	9	0.022383039265108096
1101	10-14	-0.07104523584543898
1101	15-19	-0.016357031510757736
1101	20-24	0.02193254906061526
1101	25-29	0.04664768455787538
1101	30-34	0.03166446623144026
1101	35-39	0.038645627295963436
1101	40-44	0.049509366442684666
1101	45-49	-0.009756481260943417
1101	50-54	0.0021838155391336045
1101	55-59	-0.015521503049505725
1101	60-64	-0.02599593036884329
1101	65-69	0.008646440663696353
1101	70-74	-0.0017635982029560182
1101	75-79	0.015202344037035687
1101	80-84	0.0381119015918685
1101	85-89	0.03222014825639263
1101	90-94	0.035278751882287906
1101	95-99	0.0530378376788363
1101	100-104	0.04110306778784434
1101	105-109	0.06640564641413249
1101	110-114	0.10502932793494324
1101	115-119	0.08903669273303905
1101	120-124	0.07143615967179073
1101	125-129	0.10133753588158356
1101	130-134	0.08373787547763811
1101	135-139	0.1457474223832449
1101	140-144	0.11947470604662414
1101	145-149	0.16797403819778367
1101	150-151	0.1830822163626138
1102	1	0.1645499596382436
1102	2	0.05116479362233406
1102	3	0.10797712741787535
1102	4	-0.09241221953961087
1102	5	-0.004976986822207152
1102	6	-0.18677049905403464
1102	7	-0.07305860276809995
1102	8	0.09003126264510541
1102	9	0.0014301033924368767
1102	10-14	-0.04129651516867483
1102	15-19	0.06527970478227019
1102	20-24	0.04279782799711285
1102	25-29	0.01859350889558442
1102	30-34	-0.0058641346085650525
1102	35-39	0.0764915873633143
1102	40-44	0.05824253914951072
1102	45-49	-0.07525281568865694
1102	50-54	-0.009116484305835115
1102	55-59	-0.046705037563128826
1102	60-64	0.034374061958061475
1102	65-69	-0.06613642034935907
1102	70-74	0.0064117972831709835
1102	75-79	0.027857806409066654
1102	80-84	-0.03476350212571333
1102	85-89	-0.049095023519200254
1102	90-94	-0.05312604062206816
1102	95-99	0.02121749764063452
1102	100-104	-0.023326711615872853
1102	105-109	0.03373493441412023
1102	110-114	0.007917061718906382
1102	115-119	0.08381527992533222
1102	120-124	0.06982674841941616
1102	125-129	0.060277830807919486
1102	130-134	0.12122464146858647
1102	135-139	0.22078580928379665
1102	140-144	0.17992615640056187
1102	145-149	0.3077101593581233
1102	150-151	0.2493107073744696
1103	1	-0.05102981315008748
1103	2	-0.22954615387320132
1103	3	-0.34582112713260926
1103	4	-0.2658213787606769
1103	5	-0.5442841800851212
1103	6	-0.254346154262592
1103	7	-0.2888192511539174
1103	8	-0.19046954996511545
1103	9	-0.4054655127682665
1103	10-14	-0.42300254444392493
1103	15-19	-0.1592417063665792
1103	20-24	-0.13927686830477626
1103	25-29	-0.2892647378346922
1103	30-34	-0.14551977939017746
1103	35-39	-0.14957365020880786
1103	40-44	-0.20582200151957863
1103	45-49	-0.1760976111263446
1103	50-54	-0.11994321878312064
1103	55-59	-0.13373013937216172
1103	60-64	-0.1481528233375471
1103	65-69	-0.085315617527705
1103	70-74	0.008237044856649334
1103	75-79	-0.01160871697575061
1103	80-84	-0.01904381674285105
1103	85-89	0.013633431670207585
