##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	reverse.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	13087064
Total Bases	1.9 Gbp
Sequences flagged as poor quality	0
Sequence length	151
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	38.8520636867062	40.0	40.0	40.0	40.0	40.0
2	39.3440501246116	40.0	40.0	40.0	40.0	40.0
3	39.43123667768416	40.0	40.0	40.0	40.0	40.0
4	39.42938385569139	40.0	40.0	40.0	40.0	40.0
5	39.44927999129522	40.0	40.0	40.0	40.0	40.0
6	39.47188429734889	40.0	40.0	40.0	40.0	40.0
7	39.50657809880047	40.0	40.0	40.0	40.0	40.0
8	39.515075497453054	40.0	40.0	40.0	40.0	40.0
9	39.49579340331796	40.0	40.0	40.0	40.0	40.0
10-14	39.52935674495059	40.0	40.0	40.0	40.0	40.0
15-19	39.5535506512385	40.0	40.0	40.0	40.0	40.0
20-24	39.560215308796536	40.0	40.0	40.0	40.0	40.0
25-29	39.408128087399895	40.0	40.0	40.0	40.0	40.0
30-34	39.35762484236342	40.0	40.0	40.0	40.0	40.0
35-39	39.34047431876242	40.0	40.0	40.0	40.0	40.0
40-44	39.32822115029009	40.0	40.0	40.0	40.0	40.0
45-49	39.317439480696365	40.0	40.0	40.0	40.0	40.0
50-54	39.29058098898271	40.0	40.0	40.0	40.0	40.0
55-59	39.25909722761347	40.0	40.0	40.0	40.0	40.0
60-64	39.238461766519976	40.0	40.0	40.0	40.0	40.0
65-69	39.21257076453511	40.0	40.0	40.0	40.0	40.0
70-74	39.185834164179234	40.0	40.0	40.0	40.0	40.0
75-79	39.151419814253224	40.0	40.0	40.0	40.0	40.0
80-84	39.10044792323167	40.0	40.0	40.0	40.0	40.0
85-89	39.06964296957667	40.0	40.0	40.0	40.0	40.0
90-94	39.03677439034455	40.0	40.0	40.0	40.0	40.0
95-99	38.99604708894218	40.0	40.0	40.0	40.0	40.0
100-104	38.940563139295406	40.0	40.0	40.0	40.0	40.0
105-109	38.8939742634406	40.0	40.0	40.0	40.0	40.0
110-114	38.86184656848931	40.0	40.0	40.0	40.0	40.0
115-119	38.813439622515794	40.0	40.0	40.0	40.0	40.0
120-124	38.75636295505241	40.0	40.0	40.0	40.0	40.0
125-129	38.66761586861652	40.0	40.0	40.0	40.0	40.0
130-134	38.63348344594326	40.0	40.0	40.0	40.0	40.0
135-139	38.5563432409286	40.0	40.0	40.0	40.0	40.0
140-144	38.465626484290134	40.0	40.0	40.0	40.0	40.0
145-149	38.3452861848922	40.0	40.0	40.0	40.0	40.0
150-151	37.89268823014849	40.0	40.0	40.0	32.0	40.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1109	45-49	0.26991431497285134
1109	50-54	0.34182267642931663
1109	55-59	0.33207808568131725
1109	60-64	0.3513978464490677
1109	65-69	0.4267438159796271
1109	70-74	0.42925178196867364
1109	75-79	0.4150609245176895
1109	80-84	0.4573463890961804
1109	85-89	0.4264075816372923
1109	90-94	0.43766503873952445
1109	95-99	0.47117921168717203
1109	100-104	0.5291451334861961
1109	105-109	0.5491862023710397
1109	110-114	0.572674426538768
1109	115-119	0.5928222049010472
1109	120-124	0.6782378410607208
1109	125-129	0.7531161061143905
1109	130-134	0.7472554553941251
1109	135-139	0.7725512103437921
1109	140-144	0.8116681380143405
1109	145-149	0.8878095246490432
1109	150-151	0.8908516336424626
1110	1	0.25945629927447555
1110	2	0.14885483481553763
1110	3	0.1351983068525513
1110	4	0.07054287989332408
1110	5	0.22403571331825844
1110	6	0.0911207457610601
1110	7	0.10735031425814157
1110	8	-0.017211148296510714
1110	9	0.1756449264848925
1110	10-14	0.12192107934822616
1110	15-19	0.11326884087554134
1110	20-24	0.17927087250834006
1110	25-29	0.1594022626930851
1110	30-34	0.14749217811194626
1110	35-39	0.19527838722987667
1110	40-44	0.23558951580859144
1110	45-49	0.18775219530936482
1110	50-54	0.2740280384860867
1110	55-59	0.2561035593820762
1110	60-64	0.27153307720620035
1110	65-69	0.2982714518000549
1110	70-74	0.35641586719550133
1110	75-79	0.37250411973743525
1110	80-84	0.43931666977861994
1110	85-89	0.38614655482700755
1110	90-94	0.43558311405990935
1110	95-99	0.44548222293019535
1110	100-104	0.45468644962739546
1110	105-109	0.5145010856165726
1110	110-114	0.5063578922200307
1110	115-119	0.46145338659771795
1110	120-124	0.5647635113178211
1110	125-129	0.6398965133791137
1110	130-134	0.5135767070648498
1110	135-139	0.5517225288436833
1110	140-144	0.5828576969419288
1110	145-149	0.5831299114719002
1110	150-151	0.5603775397671598
1111	1	0.14657441269163485
1111	2	0.002119491685711239
1111	3	0.07753027675610014
1111	4	0.1380276044300146
1111	5	0.16174212143823752
1111	6	0.09400919700582477
1111	7	0.05606515544381807
1111	8	0.06404926679211087
1111	9	0.02772794420948088
1111	10-14	0.01890234481305697
1111	15-19	0.11662994777854152
1111	20-24	0.09478670344304163
1111	25-29	0.147218250169729
1111	30-34	0.20229195592338556
1111	35-39	0.22112901592250012
1111	40-44	0.16024335613582252
1111	45-49	0.1820803274105529
1111	50-54	0.2818611950785197
1111	55-59	0.24623030785453182
1111	60-64	0.24501992263366645
1111	65-69	0.27593948189650064
1111	70-74	0.3154200584796527
1111	75-79	0.3152441086280149
1111	80-84	0.36714982637105464
1111	85-89	0.33095895698830446
1111	90-94	0.3584554061368621
1111	95-99	0.4018403504866228
1111	100-104	0.4595140010085004
1111	105-109	0.4414333686039953
1111	110-114	0.40527825782119464
1111	115-119	0.39714393853429186
1111	120-124	0.45112012395226486
1111	125-129	0.462549646742751
1111	130-134	0.41416146694972156
1111	135-139	0.509518822334563
1111	140-144	0.5635798097531151
1111	145-149	0.5152533271159996
1111	150-151	0.5595897803367649
1112	1	0.18290305675205332
1112	2	0.008206509328218203
1112	3	0.07199820661448086
1112	4	0.12283851058765549
1112	5	0.08627997200406412
1112	6	0.22175958443147437
1112	7	0.16311847793258494
1112	8	0.0187671573221877
1112	9	0.14199357595595785
1112	10-14	0.13804508815485406
1112	15-19	0.022763891621067955
1112	20-24	0.11262401479269357
1112	25-29	0.10865602609545277
1112	30-34	0.15034753100363218
1112	35-39	0.15257124347775175
1112	40-44	0.08440044175772954
1112	45-49	0.048558753742781846
1112	50-54	0.11046529124710958
1112	55-59	0.17078235008141718
1112	60-64	0.17252650803298053
1112	65-69	0.20710349934153527
1112	70-74	0.23128439423292946
1112	75-79	0.2724278672091174
1112	80-84	0.32663906045647906
1112	85-89	0.30246638585427377
1112	90-94	0.2396334478884583
1112	95-99	0.3369874048801833
1112	100-104	0.3480660834004681
1112	105-109	0.41901000859435555
1112	110-114	0.4184133095504734
1112	115-119	0.4120904353026731
1112	120-124	0.43198387396481763
1112	125-129	0.5048557916650438
1112	130-134	0.46217319515263
1112	135-139	0.4909796931804067
1112	140-144	0.5554597697219208
1112	145-149	0.6204743187248454
1112	150-151	0.7871088838522127
1113	1	0.24801752766740037
1113	2	0.12106663423631403
1113	3	-0.06579621055150398
1113	4	0.0046642984467197834
1113	5	0.12735259279222078
1113	6	0.04744941008411274
1113	7	0.03289629702712915
1113	8	0.1537219858904777
1113	9	0.06047033950105174
1113	10-14	0.09976337730272178
1113	15-19	0.061217329974105894
1113	20-24	0.07018433492249443
1113	25-29	0.09999933742760447
1113	30-34	0.15133327390255147
1113	35-39	0.09886921435506935
1113	40-44	0.10622065185347651
1113	45-49	0.16564986566145024
1113	50-54	0.22718590446302045
1113	55-59	0.20777948513934774
1113	60-64	0.1950579674632138
1113	65-69	0.25417170862598226
1113	70-74	0.229481931565914
1113	75-79	0.31291904842726126
1113	80-84	0.2845901620647311
1113	85-89	0.3017051056730793
1113	90-94	0.3389947094771202
1113	95-99	0.38469790206171695
1113	100-104	0.35982333237998887
1113	105-109	0.3636069306831544
1113	110-114	0.3033058530950541
1113	115-119	0.3889126314202187
1113	120-124	0.3907557518963145
1113	125-129	0.369979389829453
1113	130-134	0.3864373106968486
1113	135-139	0.42897795224216395
1113	140-144	0.36208649058867337
1113	145-149	0.44716881786705187
1113	150-151	0.5647927598906506
1114	1	0.32668819678449523
1114	2	0.10070333044789948
1114	3	0.12107365033851636
1114	4	0.12349896872090937
1114	5	0.07472672086485943
1114	6	-0.029202250280363273
1114	7	0.08158253828619877
1114	8	0.02617245903069687
1114	9	0.09509696318698957
1114	10-14	0.13255280002488234
1114	15-19	0.13595252561321303
1114	20-24	0.133212605548664
1114	25-29	0.19473782417569652
1114	30-34	0.1317019127518364
1114	35-39	0.17986791003661295
1114	40-44	0.14228871198723425
1114	45-49	0.18123240061215995
1114	50-54	0.16644408849838044
1114	55-59	0.17314038988252634
1114	60-64	0.22347901462480024
1114	65-69	0.24218431184121414
1114	70-74	0.2029427058772555
1114	75-79	0.29804656157870824
1114	80-84	0.3523149491386448
1114	85-89	0.36934342318888014
1114	90-94	0.3811427989883498
1114	95-99	0.40132583179827463
1114	100-104	0.3891201609634436
1114	105-109	0.4455149424549205
1114	110-114	0.3755772206201158
1114	115-119	0.48176236804489037
1114	120-124	0.4501223693118277
1114	125-129	0.5467045978188807
1114	130-134	0.43732880283369013
1114	135-139	0.5902129149053934
1114	140-144	0.5670947270219457
1114	145-149	0.6566230307463741
1114	150-151	0.7791534273275573
1115	1	0.041606243863526515
1115	2	0.0275796099502017
1115	3	0.10762169800226218
1115	4	0.008090881233499658
1115	5	0.26508620170773156
1115	6	-0.0027325054438023244
1115	7	-0.00762610387540974
1115	8	0.04826139107102989
1115	9	0.13156358837505167
1115	10-14	0.0915053684129461
1115	15-19	0.037145029633570914
1115	20-24	0.09274526749815948
1115	25-29	0.08707010630536871
1115	30-34	0.039268163266967804
1115	35-39	0.08754508138724759
1115	40-44	0.15458747977859844
1115	45-49	0.13386080075767381
1115	50-54	0.1758202603360388
1115	55-59	0.1885939591140442
1115	60-64	0.21721282772809047
1115	65-69	0.21739518572443473
1115	70-74	0.21205670119462638
1115	75-79	0.23481076131884748
1115	80-84	0.2734384707631321
1115	85-89	0.2818873862488829
1115	90-94	0.26752765157183234
1115	95-99	0.31464848153177627
1115	100-104	0.35057573083148696
1115	105-109	0.33776543447356744
1115	110-114	0.3670480806172378
1115	115-119	0.4136855455626929
1115	120-124	0.32529133276572253
1115	125-129	0.4636330150156738
1115	130-134	0.3779245331518126
1115	135-139	0.48793242034132334
1115	140-144	0.3875864410464587
1115	145-149	0.5647200766738294
1115	150-151	0.5798306466458456
1116	1	0.33658231378561254
1116	2	0.014119664973406998
1116	3	0.18395368049787209
1116	4	0.049019614629230546
1116	5	0.07359644424434464
1116	6	0.12341446949042023
1116	7	0.1919062093631112
1116	8	0.1837663127319189
1116	9	0.21016276018413294
1116	10-14	0.15258555426630238
1116	15-19	0.1664683157384701
1116	20-24	0.11494996521268064
1116	25-29	0.21366995756932994
1116	30-34	0.23372056861094137
1116	35-39	0.2606460383446887
1116	40-44	0.2575237707060154
1116	45-49	0.3211511340029176
1116	50-54	0.3522019735941484
1116	55-59	0.31336938980103923
1116	60-64	0.37845392786942966
1116	65-69	0.374878507318229
1116	70-74	0.3795266056603168
1116	75-79	0.4041926855027711
1116	80-84	0.49020142278399703
1116	85-89	0.47736065850848775
1116	90-94	0.45026900633325795
1116	95-99	0.5044935089644156
1116	100-104	0.5475474537865708
1116	105-109	0.5760168489224355
1116	110-114	0.5967776709122603
1116	115-119	0.5875268837238039
1116	120-124	0.647560712057718
1116	125-129	0.6930074357154581
1116	130-134	0.5591306568090815
1116	135-139	0.6496772155449833
1116	140-144	0.6760228981525387
1116	145-149	0.7597845529408218
1116	150-151	0.8540468431514938
1117	1	0.0943518385178379
1117	2	0.09764667266284732
1117	3	0.1361251161751582
1117	4	0.16362880446350658
1117	5	0.14320859441017575
1117	6	0.17729064782302117
1117	7	0.06606446367693763
1117	8	-0.026923175399844013
1117	9	0.1875610463470423
1117	10-14	0.08701385763441039
1117	15-19	0.11536233958074149
1117	20-24	0.1516971269136036
1117	25-29	0.186851395269656
1117	30-34	0.16278842609185062
1117	35-39	0.17274523821996013
1117	40-44	0.17795287958125527
1117	45-49	0.20249080003296882
1117	50-54	0.24616456762411332
1117	55-59	0.2553636695867141
1117	60-64	0.31134070585940776
1117	65-69	0.30046152559432926
1117	70-74	0.2600775428511781
1117	75-79	0.31408397915838293
1117	80-84	0.32536273765376933
1117	85-89	0.33010029224401194
1117	90-94	0.4142945375689351
1117	95-99	0.4539465621891381
1117	100-104	0.46774122094304005
1117	105-109	0.49657082996518653
1117	110-114	0.42635166156912163
1117	115-119	0.4563006382965398
1117	120-124	0.5118761887453402
1117	125-129	0.5585444621320121
1117	130-134	0.5578439241056827
1117	135-139	0.5946408099628613
1117	140-144	0.7165004859370399
1117	145-149	0.6228144847696697
1117	150-151	0.7522737994295312
1118	1	0.07696333079913842
1118	2	0.11230702044778695
1118	3	0.05582997215197594
1118	4	0.05353830940229187
1118	5	0.042552061613108094
1118	6	0.0024444302799864204
1118	7	-0.07334229092175093
1118	8	-0.008398304044781923
1118	9	0.01799814340743211
1118	10-14	0.013816661206888625
1118	15-19	0.009150711261113997
1118	20-24	0.04838607232083092
1118	25-29	0.06290864966133114
1118	30-34	0.02602258945614011
1118	35-39	0.010925873459811442
1118	40-44	0.024379507605146955
1118	45-49	0.0882830754218702
1118	50-54	0.0952714464317097
1118	55-59	0.08361498560966396
1118	60-64	0.09522755745933864
1118	65-69	0.12007913960036376
1118	70-74	0.10642875832406418
1118	75-79	0.12595894219144554
1118	80-84	0.1778646599344853
1118	85-89	0.14774505476840716
1118	90-94	0.2114696721285796
1118	95-99	0.1727364125469677
1118	100-104	0.25640331356739665
1118	105-109	0.3071226723973126
1118	110-114	0.3416116130685012
1118	115-119	0.26562015092444824
1118	120-124	0.3143293146695143
1118	125-129	0.31160488089346927
1118	130-134	0.2989487919119185
1118	135-139	0.36207234719596215
1118	140-144	0.4056650331659952
1118	145-149	0.3820476426332817
1118	150-151	0.5068236900074083
1119	1	0.17185197228636184
1119	2	0.09797214532702014
1119	3	0.12972193968004575
1119	4	0.08270641050504679
1119	5	0.22473469956884884
1119	6	0.03162502485837848
1119	7	0.03125586337544917
1119	8	-0.04990995906938167
1119	9	0.1718955525382171
1119	10-14	0.09750101493327179
1119	15-19	0.04665779089729227
1119	20-24	0.08110454156467028
1119	25-29	0.16226898370910448
1119	30-34	0.20088127436513048
1119	35-39	0.1900789823918103
1119	40-44	0.1856389054751446
1119	45-49	0.17977029876078632
1119	50-54	0.22823478779788076
1119	55-59	0.2336052684619503
1119	60-64	0.2414725739507233
1119	65-69	0.25691018338861227
1119	70-74	0.32479361223369096
1119	75-79	0.4488875239320933
1119	80-84	0.3694218467369339
1119	85-89	0.4373471514512559
1119	90-94	0.4011950377709681
1119	95-99	0.4068730300911483
1119	100-104	0.4617655133075331
1119	105-109	0.47198546627161875
1119	110-114	0.45655936257708873
1119	115-119	0.46695695281679406
1119	120-124	0.5853724921212873
1119	125-129	0.5830446567882746
