##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	reverse.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	13083441
Total Bases	1.9 Gbp
Sequences flagged as poor quality	0
Sequence length	151
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	38.61101953224691	40.0	40.0	40.0	40.0	40.0
2	39.2365088052906	40.0	40.0	40.0	40.0	40.0
3	39.319427358597785	40.0	40.0	40.0	40.0	40.0
4	39.314178127909926	40.0	40.0	40.0	40.0	40.0
5	39.341035741285495	40.0	40.0	40.0	40.0	40.0
6	39.3595586971348	40.0	40.0	40.0	40.0	40.0
7	39.43333072698535	40.0	40.0	40.0	40.0	40.0
8	39.431942560065046	40.0	40.0	40.0	40.0	40.0
9	39.41874098717608	40.0	40.0	40.0	40.0	40.0
10-14	39.45595994203666	40.0	40.0	40.0	40.0	40.0
15-19	39.49479467977881	40.0	40.0	40.0	40.0	40.0
20-24	39.51019934281815	40.0	40.0	40.0	40.0	40.0
25-29	39.338759673391735	40.0	40.0	40.0	40.0	40.0
30-34	39.28948679479657	40.0	40.0	40.0	40.0	40.0
35-39	39.27903031014547	40.0	40.0	40.0	40.0	40.0
40-44	39.27095038682866	40.0	40.0	40.0	40.0	40.0
45-49	39.26519165714891	40.0	40.0	40.0	40.0	40.0
50-54	39.23826782266225	40.0	40.0	40.0	40.0	40.0
55-59	39.208429128086415	40.0	40.0	40.0	40.0	40.0
60-64	39.19119399858187	40.0	40.0	40.0	40.0	40.0
65-69	39.167846562689434	40.0	40.0	40.0	40.0	40.0
70-74	39.14246427984809	40.0	40.0	40.0	40.0	40.0
75-79	39.11082214533623	40.0	40.0	40.0	40.0	40.0
80-84	39.06159696061609	40.0	40.0	40.0	40.0	40.0
85-89	39.03383570117372	40.0	40.0	40.0	40.0	40.0
90-94	39.00219763287044	40.0	40.0	40.0	40.0	40.0
95-99	38.96323555859655	40.0	40.0	40.0	40.0	40.0
100-104	38.906786463897376	40.0	40.0	40.0	40.0	40.0
105-109	38.86340231136442	40.0	40.0	40.0	40.0	40.0
110-114	38.83406654258615	40.0	40.0	40.0	40.0	40.0
115-119	38.79082299526554	40.0	40.0	40.0	40.0	40.0
120-124	38.73958060421566	40.0	40.0	40.0	40.0	40.0
125-129	38.65857830520274	40.0	40.0	40.0	40.0	40.0
130-134	38.63635161422748	40.0	40.0	40.0	40.0	40.0
135-139	38.574068335692424	40.0	40.0	40.0	40.0	40.0
140-144	38.50055703235869	40.0	40.0	40.0	40.0	40.0
145-149	38.404631105838284	40.0	40.0	40.0	40.0	40.0
150-151	38.016184427323054	40.0	40.0	40.0	32.0	40.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1109	130-134	0.3834490027615587
1109	135-139	0.4882027939004985
1109	140-144	0.5191424319075111
1109	145-149	0.4776257548836398
1109	150-151	0.7165596274570802
1110	1	0.24939150738816096
1110	2	0.11514922103857828
1110	3	0.17744018767345437
1110	4	0.190376235988019
1110	5	0.13174517101510475
1110	6	0.2748874183182224
1110	7	0.04461263510557245
1110	8	0.015437290874629639
1110	9	0.1609032682362752
1110	10-14	0.17778330265122833
1110	15-19	0.13519481042798986
1110	20-24	0.1175869231347022
1110	25-29	0.21992978811671549
1110	30-34	0.2317970561204845
1110	35-39	0.2470878409738333
1110	40-44	0.2183531469404798
1110	45-49	0.1831678684003677
1110	50-54	0.1973491171681374
1110	55-59	0.12554215509604916
1110	60-64	0.2110778023096742
1110	65-69	0.25982627733700525
1110	70-74	0.25903718682110366
1110	75-79	0.30841074230324494
1110	80-84	0.2526931778994168
1110	85-89	0.25401216834885787
1110	90-94	0.36093079173592457
1110	95-99	0.3362564815595732
1110	100-104	0.3470058022377671
1110	105-109	0.3665416428602981
1110	110-114	0.4099508807289354
1110	115-119	0.4212834065729325
1110	120-124	0.4886603562990075
1110	125-129	0.5321748419714041
1110	130-134	0.48258439625259086
1110	135-139	0.47540550663278225
1110	140-144	0.5096321448632821
1110	145-149	0.47580963256799436
1110	150-151	0.737948544000659
1111	1	0.15176888184893045
1111	2	0.18686036611151025
1111	3	0.2585974845314354
1111	4	0.2758330110154219
1111	5	0.22216276325312379
1111	6	0.10201618079722152
1111	7	0.04294767147727896
1111	8	0.21288029394241903
1111	9	0.07338968232667042
1111	10-14	0.13232437478713166
1111	15-19	0.10165609286041644
1111	20-24	0.06927169208615425
1111	25-29	0.14786613539560278
1111	30-34	0.11545590274984363
1111	35-39	0.1809852226830131
1111	40-44	0.2110898786323645
1111	45-49	0.1292177809123345
1111	50-54	0.092811704080205
1111	55-59	0.14808405893936794
1111	60-64	0.21905382993103473
1111	65-69	0.15074684347109013
1111	70-74	0.1733772087908818
1111	75-79	0.19767563762930251
1111	80-84	0.3087226887989303
1111	85-89	0.22216629287032674
1111	90-94	0.30311396174148797
1111	95-99	0.28933145642056957
1111	100-104	0.2964807385335462
1111	105-109	0.3345913780342826
1111	110-114	0.3112097093921733
1111	115-119	0.3332797792754292
1111	120-124	0.3783657313049531
1111	125-129	0.39495488982168325
1111	130-134	0.36219529038064735
1111	135-139	0.4290591144347289
1111	140-144	0.3416941558528208
1111	145-149	0.37518139919894367
1111	150-151	0.48855170611506793
1112	1	0.2640500201353788
1112	2	-0.0477195936475141
1112	3	0.1036155078487937
1112	4	0.17174048659054364
1112	5	0.30177456984468165
1112	6	0.22941369671153922
1112	7	0.13658379799736764
1112	8	0.08976370241383336
1112	9	0.15983903605914662
1112	10-14	0.10901676410534833
1112	15-19	0.08274203183542284
1112	20-24	0.08364960298195712
1112	25-29	0.18200323338140123
1112	30-34	0.2720350047233637
1112	35-39	0.1854430880630744
1112	40-44	0.19679519984902782
1112	45-49	0.22593364110421277
1112	50-54	0.2092252003418622
1112	55-59	0.27916212214847747
1112	60-64	0.3577115447802939
1112	65-69	0.31667107823949436
1112	70-74	0.3603337036421621
1112	75-79	0.31730230086191824
1112	80-84	0.42629328603662486
1112	85-89	0.43972426705600043
1112	90-94	0.4260963924174703
1112	95-99	0.4391018223690324
1112	100-104	0.4740127972660204
1112	105-109	0.48933035187110363
1112	110-114	0.42690816614221916
1112	115-119	0.5030575735444174
1112	120-124	0.4900352881776229
1112	125-129	0.5819813753129921
1112	130-134	0.5888115957988447
1112	135-139	0.5574414466727262
1112	140-144	0.6404351610188073
1112	145-149	0.5738436467060737
1112	150-151	0.819372433675774
1113	1	0.15767983528304086
1113	2	-0.007880488376322603
1113	3	0.11982028083529173
1113	4	0.11296662293511162
1113	5	0.16052172474161353
1113	6	0.1220970293516146
1113	7	0.00759800837043656
1113	8	0.08878146227873884
1113	9	0.1297530061263643
1113	10-14	0.05484322869033065
1113	15-19	0.04831925845923024
1113	20-24	0.07812774959843694
1113	25-29	0.02278429672568194
1113	30-34	0.07843094966246156
1113	35-39	0.0770554432720445
1113	40-44	0.053662525185785626
1113	45-49	0.14232734571847772
1113	50-54	0.08932301569675616
1113	55-59	0.1297101260336504
1113	60-64	0.15837867994486032
1113	65-69	0.2123490027208419
1113	70-74	0.2296616134920768
1113	75-79	0.19940750564001775
1113	80-84	0.2194416867584863
1113	85-89	0.28646765937482854
1113	90-94	0.2778093652117519
1113	95-99	0.34155413884300856
1113	100-104	0.3789477147352329
1113	105-109	0.3880845999137392
1113	110-114	0.4007300800217948
1113	115-119	0.4468632213522241
1113	120-124	0.4735978716881064
1113	125-129	0.5237711686266167
1113	130-134	0.43438972730956493
1113	135-139	0.5099445170853443
1113	140-144	0.536935073084237
1113	145-149	0.5234288947144066
1113	150-151	0.6818106514280515
1114	1	0.4178365407288638
1114	2	-0.004245538002159321
1114	3	0.008425221053300902
1114	4	0.2324792741316628
1114	5	0.16628250144918866
1114	6	0.15202138982547098
1114	7	0.08100538019938597
1114	8	0.05827779762986296
1114	9	0.1383267079167041
1114	10-14	0.17206330194663622
1114	15-19	0.13319597299793884
1114	20-24	0.13029299061464883
1114	25-29	0.21953271372201755
1114	30-34	0.1901339939425597
1114	35-39	0.1891456680640644
1114	40-44	0.28998812346399916
1114	45-49	0.21102226140772729
1114	50-54	0.24200119756161342
1114	55-59	0.2620352256702958
1114	60-64	0.27133478115442244
1114	65-69	0.3153249395986819
1114	70-74	0.28734095029878404
1114	75-79	0.3159110016307096
1114	80-84	0.41594430279348416
1114	85-89	0.3500459259354116
1114	90-94	0.34007561781037055
1114	95-99	0.4400103298813889
1114	100-104	0.45584176440140567
1114	105-109	0.37131499065073115
1114	110-114	0.4436408268475418
1114	115-119	0.46159397323771145
1114	120-124	0.5367739984897213
1114	125-129	0.5492640721504713
1114	130-134	0.4818513117431493
1114	135-139	0.5380371030918454
1114	140-144	0.6137877648320753
1114	145-149	0.6504760200091084
1114	150-151	0.7163474464093724
1115	1	-0.024712900589399567
1115	2	0.060891933894993144
1115	3	0.003459994514841469
1115	4	0.09010027808997023
1115	5	0.08984501398882117
1115	6	0.05591500497165924
1115	7	0.026956414215312918
1115	8	0.08780364474663571
1115	9	0.2551190365666969
1115	10-14	0.046121155836225114
1115	15-19	0.10889066406821968
1115	20-24	0.11703238559954343
1115	25-29	0.14631167301203618
1115	30-34	0.13279462783398088
1115	35-39	0.10374227153409521
1115	40-44	0.15460484660199825
1115	45-49	0.19254876855460878
1115	50-54	0.2317212285380279
1115	55-59	0.21803011793726057
1115	60-64	0.28938390464568897
1115	65-69	0.2734523291608326
1115	70-74	0.2797092021002854
1115	75-79	0.3516300313114371
1115	80-84	0.2934763151915405
1115	85-89	0.24448460970035768
1115	90-94	0.3794482141850821
1115	95-99	0.3381628830916341
1115	100-104	0.3568225466495889
1115	105-109	0.3764734260043383
1115	110-114	0.4094503669078051
1115	115-119	0.425555728992812
1115	120-124	0.54255886242413
1115	125-129	0.4967994784533758
1115	130-134	0.5158944649620096
1115	135-139	0.5038445430562959
1115	140-144	0.5381897156710806
1115	145-149	0.6803464328466973
1115	150-151	0.7083888332976471
1116	1	0.04889252297615343
1116	2	0.24285359445042332
1116	3	0.16322076259926632
1116	4	0.161017848169827
1116	5	0.049607230023809734
1116	6	0.0675428100424611
1116	7	-0.03300398052648745
1116	8	0.18604175564364311
1116	9	0.21271237507963292
1116	10-14	0.08305883185272478
1116	15-19	0.12915099795798568
1116	20-24	0.05628430575345078
1116	25-29	0.18866041647672915
1116	30-34	0.25141089007154704
1116	35-39	0.15189501050404886
1116	40-44	0.2319619862747473
1116	45-49	0.18717565265264824
1116	50-54	0.21771512656954428
1116	55-59	0.31910133462344703
1116	60-64	0.22844560982085227
1116	65-69	0.29547824823792723
1116	70-74	0.3081344529862946
1116	75-79	0.3247594220786212
1116	80-84	0.31637832056496507
1116	85-89	0.3132488486746823
1116	90-94	0.30405022782705515
1116	95-99	0.2997266544541404
1116	100-104	0.4132109235694017
1116	105-109	0.36118032461237704
1116	110-114	0.4490095955159532
1116	115-119	0.4038096454132969
1116	120-124	0.47988211243298906
1116	125-129	0.5461352692382491
1116	130-134	0.43279795410371946
1116	135-139	0.5095967171731033
1116	140-144	0.5562482502155675
1116	145-149	0.46844283129829734
1116	150-151	0.5511368300770982
1117	1	0.11800553688365056
1117	2	0.09361028551670358
1117	3	0.07009371062247283
1117	4	0.16012716590967102
1117	5	0.15338481160043926
1117	6	0.07329294992787538
1117	7	0.04534658726298346
1117	8	0.044503503173700665
1117	9	0.12738043016276634
1117	10-14	0.09656347416561317
1117	15-19	0.12087403834445354
1117	20-24	0.15012455845179318
1117	25-29	0.20960291057534874
1117	30-34	0.15149893499533107
1117	35-39	0.17168125494802666
1117	40-44	0.18423222320195265
1117	45-49	0.29304699245406596
1117	50-54	0.23526713385872
1117	55-59	0.3035972416191868
1117	60-64	0.3370250166411992
1117	65-69	0.3149088746912767
1117	70-74	0.341966953146958
1117	75-79	0.43897468639144677
1117	80-84	0.4130173457918289
1117	85-89	0.44013799761879113
1117	90-94	0.40974441354659064
1117	95-99	0.40868492869176976
1117	100-104	0.48644203310326617
1117	105-109	0.5025610704032246
1117	110-114	0.46047614724531627
1117	115-119	0.45604815997140946
1117	120-124	0.5742852632214905
1117	125-129	0.5782972489760354
1117	130-134	0.4971654653221833
1117	135-139	0.5493813980112776
1117	140-144	0.5904488117219628
1117	145-149	0.6058413759988
1117	150-151	0.6811551553734176
1118	1	0.24302306486402614
1118	2	0.12258224851559874
1118	3	-0.08537405853883229
1118	4	0.1172440165230384
1118	5	0.06763650072540628
1118	6	0.021368428784121818
1118	7	-0.03226628782046248
1118	8	-0.057785497757990356
1118	9	0.19836394711574457
1118	10-14	0.03378309291210968
1118	15-19	0.08766919583872834
1118	20-24	0.040042872953023334
1118	25-29	0.0865954484592919
1118	30-34	0.13156082154157644
1118	35-39	0.16691315370559323
1118	40-44	0.11857770286356839
1118	45-49	0.12123476485319173
1118	50-54	0.16756330133259922
1118	55-59	0.1844705867836538
1118	60-64	0.2138749595500684
1118	65-69	0.26160778875367185
1118	70-74	0.1760694735376589
1118	75-79	0.23219758220594855
1118	80-84	0.17996613628963587
1118	85-89	0.33924093295760827
1118	90-94	0.2718603054867401
1118	95-99	0.23156201942722276
1118	100-104	0.29414518699505265
1118	105-109	0.36709649818201484
1118	110-114	0.3566434575925683
1118	115-119	0.27601840635247044
1118	120-124	0.3515656483587435
1118	125-129	0.46990250127880273
1118	130-134	0.4004101959922437
1118	135-139	0.4594275165294519
1118	140-144	0.49624030172908107
1118	145-149	0.5142761058880225
1118	150-151	0.7577410849941302
1119	1	0.13280101757820972
1119	2	0.30403200875600334
1119	3	0.21576853692030795
1119	4	0.15471993648458238
1119	5	0.23533726863735893
1119	6	0.12050741365674611
1119	7	0.15998798224686794
1119	8	0.05116943803488283
1119	9	0.19067347353850295
1119	10-14	0.17108469042632635
1119	15-19	0.16164731280810685
1119	20-24	0.15002633389322284
1119	25-29	0.23015721257520738
1119	30-34	0.27955611339731234
1119	35-39	0.2544068238251569
1119	40-44	0.27804936127332525
1119	45-49	0.27631922002931475
1119	50-54	0.2636485020910513
1119	55-59	0.26100290985923635
1119	60-64	0.3698538107477276
1119	65-69	0.3840843331877437
1119	70-74	0.32664652398369043
1119	75-79	0.38216121141309856
1119	80-84	0.4090268917878319
1119	85-89	0.37615217838287407
1119	90-94	0.45657215873192314
1119	95-99	0.4942531553238041
1119	100-104	0.4350940067420126
1119	105-109	0.46715924820756527
1119	110-114	0.456438857690209
1119	115-119	0.47612695102874625
1119	120-124	0.48135117043668174
1119	125-129	0.5707651816661965
