##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	reverse.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	10126166
Total Bases	1.5 Gbp
Sequences flagged as poor quality	0
Sequence length	151
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	38.67855691877854	40.0	40.0	40.0	40.0	40.0
2	39.245642822762335	40.0	40.0	40.0	40.0	40.0
3	39.345680092544406	40.0	40.0	40.0	40.0	40.0
4	39.34535005647745	40.0	40.0	40.0	40.0	40.0
5	39.36952801287279	40.0	40.0	40.0	40.0	40.0
6	39.39716315138425	40.0	40.0	40.0	40.0	40.0
7	39.44787592855973	40.0	40.0	40.0	40.0	40.0
8	39.45680586314702	40.0	40.0	40.0	40.0	40.0
9	39.43806510776142	40.0	40.0	40.0	40.0	40.0
10-14	39.48102979943248	40.0	40.0	40.0	40.0	40.0
15-19	39.51771902613487	40.0	40.0	40.0	40.0	40.0
20-24	39.532130127039196	40.0	40.0	40.0	40.0	40.0
25-29	39.36606360195952	40.0	40.0	40.0	40.0	40.0
30-34	39.31697927922572	40.0	40.0	40.0	40.0	40.0
35-39	39.305170150281945	40.0	40.0	40.0	40.0	40.0
40-44	39.29801510265583	40.0	40.0	40.0	40.0	40.0
45-49	39.2913356150788	40.0	40.0	40.0	40.0	40.0
50-54	39.265268098508365	40.0	40.0	40.0	40.0	40.0
55-59	39.233171528098595	40.0	40.0	40.0	40.0	40.0
60-64	39.21105765005235	40.0	40.0	40.0	40.0	40.0
65-69	39.18749943463301	40.0	40.0	40.0	40.0	40.0
70-74	39.16072527351419	40.0	40.0	40.0	40.0	40.0
75-79	39.12673807638548	40.0	40.0	40.0	40.0	40.0
80-84	39.076430467365434	40.0	40.0	40.0	40.0	40.0
85-89	39.04806518083942	40.0	40.0	40.0	40.0	40.0
90-94	39.01343335671171	40.0	40.0	40.0	40.0	40.0
95-99	38.97402847237543	40.0	40.0	40.0	40.0	40.0
100-104	38.91748616406249	40.0	40.0	40.0	40.0	40.0
105-109	38.87211570499634	40.0	40.0	40.0	40.0	40.0
110-114	38.838704125529844	40.0	40.0	40.0	40.0	40.0
115-119	38.79188636646881	40.0	40.0	40.0	40.0	40.0
120-124	38.731691896024614	40.0	40.0	40.0	40.0	40.0
125-129	38.64247147439613	40.0	40.0	40.0	40.0	40.0
130-134	38.60295345740925	40.0	40.0	40.0	40.0	40.0
135-139	38.51887950483924	40.0	40.0	40.0	40.0	40.0
140-144	38.415188374356106	40.0	40.0	40.0	40.0	40.0
145-149	38.27741014713762	40.0	40.0	40.0	40.0	40.0
150-151	37.83456443435749	40.0	40.0	40.0	32.0	40.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1101	1	0.17156485018192313
1101	2	0.08584914252511311
1101	3	0.017680523386793823
1101	4	0.13706752378490705
1101	5	0.08117362281500817
1101	6	0.04425665139156365
1101	7	0.03541309684305105
1101	8	0.05027675573466439
1101	9	0.09349146786203022
1101	10-14	0.0653897891569315
1101	15-19	0.039682205205892274
1101	20-24	0.039045952156470776
1101	25-29	0.09354683609954151
1101	30-34	0.10782205045777005
1101	35-39	0.11521006666789191
1101	40-44	0.09730945043358474
1101	45-49	0.13993468786340202
1101	50-54	0.15794432634818634
1101	55-59	0.14875658172187656
1101	60-64	0.17071035334524254
1101	65-69	0.2120343124173374
1101	70-74	0.19889338056204764
1101	75-79	0.23236252872182206
1101	80-84	0.25150921698757855
1101	85-89	0.25962535373308526
1101	90-94	0.2929610621988772
1101	95-99	0.2791417919526964
1101	100-104	0.28470875111866434
1101	105-109	0.34947964618975647
1101	110-114	0.3193218725032807
1101	115-119	0.31235562893647995
1101	120-124	0.3623958306096142
1101	125-129	0.3702675755097786
1101	130-134	0.317624789778435
1101	135-139	0.3379943554109843
1101	140-144	0.3637921072240431
1101	145-149	0.3995855383894309
1101	150-151	0.4297472628779744
1102	1	0.2558229774307321
1102	2	0.059550192656146805
1102	3	0.14507713963904223
1102	4	0.12445788349997144
1102	5	0.18879198089997828
1102	6	0.12646353157326473
1102	7	-0.031550073927007816
1102	8	0.01558030876092431
1102	9	0.04933841368053038
1102	10-14	0.10278690459269058
1102	15-19	0.05479963131290333
1102	20-24	0.10386093613470138
1102	25-29	0.09537965728304698
1102	30-34	0.08237337909972098
1102	35-39	0.1796601560653599
1102	40-44	0.09270774163730522
1102	45-49	0.18204817633923653
1102	50-54	0.05864446821443181
1102	55-59	0.12066430924618032
1102	60-64	0.16000131729040845
1102	65-69	0.13743670222140025
1102	70-74	0.16627322549432222
1102	75-79	0.16193413659657097
1102	80-84	0.16533497266069475
1102	85-89	0.17483829443872878
1102	90-94	0.18426540223739352
1102	95-99	0.1613131763708111
1102	100-104	0.18539724277376735
1102	105-109	0.16280245695271134
1102	110-114	0.2506200167476962
1102	115-119	0.2525927870512703
1102	120-124	0.2441058791269839
1102	125-129	0.3155203675693201
1102	130-134	0.2690720053273452
1102	135-139	0.32083969987058936
1102	140-144	0.32326793805893317
1102	145-149	0.3127511569654047
1102	150-151	0.4555633831411754
1103	1	0.12133931076318305
1103	2	-0.0012479475171218724
1103	3	-0.18944961797967608
1103	4	0.1909669046703968
1103	5	0.10558920605551947
1103	6	0.10850896858732995
1103	7	-0.20615886394905658
1103	8	0.0755645087454937
1103	9	0.20602721987498285
1103	10-14	0.0340701371588068
1103	15-19	0.11177810445687442
1103	20-24	0.018334973836623192
1103	25-29	-0.02793494123962148
1103	30-34	0.042331245725243605
1103	35-39	0.054381993335830714
1103	40-44	0.11459741284270564
1103	45-49	0.15386988619881237
1103	50-54	0.08525765244952765
1103	55-59	0.15972226657549982
1103	60-64	0.15100914015999933
1103	65-69	0.18438455951056199
1103	70-74	0.16277062274766507
1103	75-79	0.2015134412363082
1103	80-84	0.2330191532277439
1103	85-89	0.2058999543979212
1103	90-94	0.26353892071995233
1103	95-99	0.2999628336381477
1103	100-104	0.3148286284138422
1103	105-109	0.386682291717527
1103	110-114	0.28920716553649584
1103	115-119	0.3219665584936777
1103	120-124	0.3566216724925724
1103	125-129	0.4116344681521156
1103	130-134	0.43824654761898785
1103	135-139	0.36646237741462073
1103	140-144	0.5020092034965202
1103	145-149	0.5064886053959157
1103	150-151	0.4745074420427784
1104	1	0.06468104609757575
1104	2	0.23008971785712617
1104	3	0.06020800690052397
1104	4	0.19204606077033048
1104	5	0.30613752013105255
1104	6	0.09640700375240385
1104	7	0.016126737282206705
1104	8	-0.053058051269715634
1104	9	0.07008695373453833
1104	10-14	0.03342778233742649
1104	15-19	0.0038845914697418493
1104	20-24	0.07246492992525333
1104	25-29	0.09656061751913825
1104	30-34	0.08825242108039788
1104	35-39	0.17340314736481588
1104	40-44	0.06565562817546322
1104	45-49	0.1701271159023321
1104	50-54	0.17501363469997244
1104	55-59	0.1407049666754503
1104	60-64	0.20499520876863642
1104	65-69	0.14948259570340383
1104	70-74	0.1906498497635738
1104	75-79	0.21793562765795826
1104	80-84	0.21245300738236494
1104	85-89	0.16385397720923578
1104	90-94	0.25644218465326674
1104	95-99	0.2462095544167937
1104	100-104	0.21264899003391946
1104	105-109	0.29818686656857096
1104	110-114	0.26840823030384797
1104	115-119	0.3084981764826935
1104	120-124	0.3160859999599239
1104	125-129	0.32480556835175634
1104	130-134	0.3203877988747905
1104	135-139	0.37890093617595255
1104	140-144	0.4348671942620328
1104	145-149	0.4931784996129167
1104	150-151	0.527822892217884
1105	1	0.19849587060908647
1105	2	0.2844223861307711
1105	3	0.08454497850157594
1105	4	0.2358497207051471
1105	5	0.12041915033981354
1105	6	0.12435756664568487
1105	7	0.05014890393232463
1105	8	0.08952833878026922
1105	9	0.11990443848480936
1105	10-14	0.12690207221316285
1105	15-19	0.1054753781360418
1105	20-24	0.03573533838022769
1105	25-29	0.10874667774767488
1105	30-34	0.09259017510461831
1105	35-39	0.130249982011712
1105	40-44	0.12635433206140334
1105	45-49	0.14396360751686643
1105	50-54	0.18885939501969062
1105	55-59	0.15538755866283793
1105	60-64	0.18442253519859264
1105	65-69	0.19563111767595132
1105	70-74	0.21758350328854448
1105	75-79	0.2006245753288951
1105	80-84	0.22467084602865128
1105	85-89	0.2422012587401312
1105	90-94	0.26728777344175114
1105	95-99	0.2361868340518143
1105	100-104	0.3440055613352371
1105	105-109	0.3563269263336579
1105	110-114	0.3118440309785413
1105	115-119	0.34565051728215224
1105	120-124	0.4219928735474241
1105	125-129	0.44892340128033936
1105	130-134	0.41183549238158434
1105	135-139	0.40978618780022913
1105	140-144	0.47666592493091997
1105	145-149	0.4155621216904848
1105	150-151	0.6138148091847313
1106	1	0.2882173627999265
1106	2	0.22122017779418002
1106	3	0.08539415368304759
1106	4	0.25731965978344107
1106	5	0.2723902350829235
1106	6	0.05970718986930024
1106	7	0.0567258017967589
1106	8	0.22870165591592695
1106	9	0.17557232198182504
1106	10-14	0.12839354137042136
1106	15-19	0.1087392899950288
1106	20-24	0.16241832300246273
1106	25-29	0.25092121572299675
1106	30-34	0.2525516855779699
1106	35-39	0.24058357795588137
1106	40-44	0.32643636286504574
1106	45-49	0.24350618354871045
1106	50-54	0.21688073265101337
1106	55-59	0.2555748342658859
1106	60-64	0.2870697726729574
1106	65-69	0.3707247855474236
1106	70-74	0.3364564818366418
1106	75-79	0.37178461357785864
1106	80-84	0.36016360217945476
1106	85-89	0.38210395240560047
1106	90-94	0.436316935272167
1106	95-99	0.4088138043848062
1106	100-104	0.5441025068304484
1106	105-109	0.5276005086862199
1106	110-114	0.5368186820168503
1106	115-119	0.5608416117679127
1106	120-124	0.4899567174483366
1106	125-129	0.6285641256051164
1106	130-134	0.6260378871518171
1106	135-139	0.608529264195937
1106	140-144	0.5489213510520798
1106	145-149	0.5504173950563427
1106	150-151	0.6311362989699774
1107	1	0.09186765713548795
1107	2	-0.007785296139992681
1107	3	0.053932656160284864
1107	4	0.007921143230035455
1107	5	0.09701563409110037
1107	6	0.027703052822673158
1107	7	0.08920069022519783
1107	8	0.10889426975717242
1107	9	0.1270431881527685
1107	10-14	0.031798140588243484
1107	15-19	0.012346103599512048
1107	20-24	0.017841993448662663
1107	25-29	0.035423755577440375
1107	30-34	0.012730988518086406
1107	35-39	0.044715290945951836
1107	40-44	0.07616637651219804
1107	45-49	0.12369091288405798
1107	50-54	0.13228369467437062
1107	55-59	0.16415909006708063
1107	60-64	0.23873821528592742
1107	65-69	0.17971196278995905
1107	70-74	0.22707241248081544
1107	75-79	0.22695551604071795
1107	80-84	0.248387280973958
1107	85-89	0.27054468700965373
1107	90-94	0.2977903407178104
1107	95-99	0.3137234166410394
1107	100-104	0.32610287554705764
1107	105-109	0.37984486807590656
1107	110-114	0.40893709801961364
1107	115-119	0.4180977341447303
1107	120-124	0.46938557775460055
1107	125-129	0.4455429452713915
1107	130-134	0.3861406640052252
1107	135-139	0.4460894270341669
1107	140-144	0.6216962681198268
1107	145-149	0.5185987757956525
1107	150-151	0.48843949648495766
1108	1	0.20139503898094802
1108	2	0.10174208570546739
1108	3	0.11694841009877166
1108	4	0.14595565185719295
1108	5	0.2650576445937247
1108	6	0.20174656370039656
1108	7	0.1432141936010467
1108	8	0.12089727050736343
1108	9	0.10903868702748554
1108	10-14	0.12422124636468368
1108	15-19	0.15518181252674168
1108	20-24	0.14267320125061644
1108	25-29	0.17825946450467
1108	30-34	0.14476399677014484
1108	35-39	0.16414514841032002
1108	40-44	0.21540118521437535
1108	45-49	0.24372092038593252
1108	50-54	0.23370905101344874
1108	55-59	0.28959044790654076
1108	60-64	0.3449647719250919
1108	65-69	0.35915682400525384
1108	70-74	0.35850527069536753
1108	75-79	0.3121768213670606
1108	80-84	0.31380363506248443
1108	85-89	0.4445881978873629
1108	90-94	0.35240399413116563
1108	95-99	0.3605351195667694
1108	100-104	0.4119243309108924
1108	105-109	0.4140534202139463
1108	110-114	0.3735282458065541
1108	115-119	0.4216986343697826
1108	120-124	0.46638482756705457
1108	125-129	0.4935549482721413
1108	130-134	0.4875660203443104
1108	135-139	0.5067045808226069
1108	140-144	0.4770601090800639
1108	145-149	0.5816145297341393
1108	150-151	0.6624830073626811
1109	1	-0.15275892377619726
1109	2	-0.11148846221699671
1109	3	0.013492728573318402
1109	4	0.06924733917236381
1109	5	0.04714273763542565
1109	6	9.794805735481305E-4
1109	7	-0.054552139338255756
1109	8	0.09356688517510747
1109	9	0.1906752738109816
1109	10-14	0.05282338103792483
1109	15-19	0.06143942371780753
1109	20-24	0.022988244325425455
1109	25-29	0.05614535151964617
1109	30-34	0.09007324240035075
1109	35-39	0.11804448763846409
1109	40-44	0.12084304924898959
1109	45-49	0.10535278354601729
1109	50-54	0.1470732762886442
1109	55-59	0.14345557953441812
1109	60-64	0.20932229667503321
1109	65-69	0.29064310556771744
1109	70-74	0.25475689109452304
1109	75-79	0.3516558425894516
1109	80-84	0.2743084321578735
1109	85-89	0.3791632770259028
1109	90-94	0.37614585346594964
1109	95-99	0.41661654674355475
1109	100-104	0.4156408825706208
1109	105-109	0.48124785561898875
1109	110-114	0.4625874654092428
1109	115-119	0.4041072420728611
1109	120-124	0.4178792832587064
1109	125-129	0.5122485986871297
1109	130-134	0.5307297057938314
1109	135-139	0.4445236113137767
1109	140-144	0.472651076607832
1109	145-149	0.6475415586761457
1109	150-151	0.737179318236592
1110	1	0.3398136149167996
1110	2	0.17714730064556505
1110	3	0.21408034858578873
1110	4	0.19037345487254242
1110	5	0.2448061702418869
1110	6	0.17303603678637103
1110	7	0.05689835626850481
1110	8	0.16122792733425229
1110	9	0.0960641515275853
1110	10-14	0.14719014648444784
1110	15-19	0.13690116581003764
1110	20-24	0.13722734217819266
1110	25-29	0.2678828272831666
1110	30-34	0.20410036196192038
1110	35-39	0.265326903179151
1110	40-44	0.2400092511064429
1110	45-49	0.285639055422088
1110	50-54	0.26555193996534854
1110	55-59	0.3306389875534137
1110	60-64	0.27487165055861595
1110	65-69	0.29397354253895003
1110	70-74	0.37511755773842026
1110	75-79	0.3524309040264697
1110	80-84	0.37643795392927615
1110	85-89	0.34965680953789047
1110	90-94	0.4682769815167589
1110	95-99	0.5380866844914962
1110	100-104	0.5176464552218718
1110	105-109	0.5667762899265796
1110	110-114	0.5733509287500169
1110	115-119	0.54808046906291
1110	120-124	0.5819874124237998
1110	125-129	0.6693993878509374
1110	130-134	0.6449991585331674
1110	135-139	0.6924390527181004
1110	140-144	0.7673575638265362
1110	145-149	0.7242645463052639
1110	150-151	0.8613042437722669
1111	1	0.0465897207731274
1111	2	0.13602660903944042
1111	3	0.2537705170444795
1111	4	0.2139621979298596
1111	5	0.17113125037381138
1111	6	0.2662951877869588
1111	7	0.19283974412608984
1111	8	0.16162814030472106
1111	9	0.27241037386256295
1111	10-14	0.13256283885765185
1111	15-19	0.12858292979635166
1111	20-24	0.14116229327716923
1111	25-29	0.1833121092939436
1111	30-34	0.1179383209710636
1111	35-39	0.20420818881567726
1111	40-44	0.2301906928974944
1111	45-49	0.2094218303034836
1111	50-54	0.20794652374981837
1111	55-59	0.21771318060614675
1111	60-64	0.26399919819409234
1111	65-69	0.3063310708903515
1111	70-74	0.320742431927421
1111	75-79	0.31181691062761274
1111	80-84	0.4158327271002449
1111	85-89	0.3723017170065077
1111	90-94	0.42407822336808465
1111	95-99	0.36783418107599175
1111	100-104	0.38220771579744905
1111	105-109	0.4365122089215703
1111	110-114	0.3724140015995019
1111	115-119	0.4881028381092918
1111	120-124	0.33212826118498384
1111	125-129	0.4348312307482871
1111	130-134	0.4230882130657605
1111	135-139	0.41444731187505823
1111	140-144	0.45709245846689583
1111	145-149	0.3777849315578976
1111	150-151	0.6455429993957935
1112	1	0.36843605296579085
1112	2	-0.03366228777596092
1112	3	0.09884313751197027
1112	4	0.21429213896404775
1112	5	0.2162551454614814
1112	6	0.2695344061834035
1112	7	0.1184803982119007
1112	8	0.08728662904102436
1112	9	0.16815346572216328
1112	10-14	0.1847916128369036
1112	15-19	0.06914806528396156
1112	20-24	0.16827497482834275
1112	25-29	0.24454782764023264
1112	30-34	0.23866486004565957
1112	35-39	0.24995495907193543
1112	40-44	0.24428452545242152
1112	45-49	0.2790585607661811
1112	50-54	0.3122324131972789
1112	55-59	0.3196270615375667
1112	60-64	0.3456003039424189
1112	65-69	0.37060759714629654
1112	70-74	0.41786458813666627
1112	75-79	0.379717437864457
1112	80-84	0.5248880479567504
1112	85-89	0.46409800071121055
1112	90-94	0.4752650078920695
1112	95-99	0.5343179682640198
1112	100-104	0.5540967396847307
