##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	forward.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	11557120
Total Bases	1.7 Gbp
Sequences flagged as poor quality	0
Sequence length	151
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	38.747794260161704	40.0	40.0	40.0	40.0	40.0
2	39.26531108096135	40.0	40.0	40.0	40.0	40.0
3	39.29907174105659	40.0	40.0	40.0	40.0	40.0
4	39.1705916352863	40.0	40.0	40.0	40.0	40.0
5	39.254282381769855	40.0	40.0	40.0	40.0	40.0
6	39.130349429615684	40.0	40.0	40.0	40.0	40.0
7	39.14013525861114	40.0	40.0	40.0	40.0	40.0
8	39.12032530595858	40.0	40.0	40.0	40.0	40.0
9	39.11301967964337	40.0	40.0	40.0	40.0	40.0
10-14	39.124231469431834	40.0	40.0	40.0	40.0	40.0
15-19	39.44017956030568	40.0	40.0	40.0	40.0	40.0
20-24	39.52632901622549	40.0	40.0	40.0	40.0	40.0
25-29	39.36251886283088	40.0	40.0	40.0	40.0	40.0
30-34	39.315677331376676	40.0	40.0	40.0	40.0	40.0
35-39	39.36309848820467	40.0	40.0	40.0	40.0	40.0
40-44	39.36314081708938	40.0	40.0	40.0	40.0	40.0
45-49	39.360038244822235	40.0	40.0	40.0	40.0	40.0
50-54	39.31946214973973	40.0	40.0	40.0	40.0	40.0
55-59	39.202023306844616	40.0	40.0	40.0	40.0	40.0
60-64	39.15319266391627	40.0	40.0	40.0	40.0	40.0
65-69	39.230614132240554	40.0	40.0	40.0	40.0	40.0
70-74	39.251401144921914	40.0	40.0	40.0	40.0	40.0
75-79	39.232312306180084	40.0	40.0	40.0	40.0	40.0
80-84	39.19326673081183	40.0	40.0	40.0	40.0	40.0
85-89	39.16537531841843	40.0	40.0	40.0	40.0	40.0
90-94	39.1422423579577	40.0	40.0	40.0	40.0	40.0
95-99	39.1003517139218	40.0	40.0	40.0	40.0	40.0
100-104	39.07365402453206	40.0	40.0	40.0	40.0	40.0
105-109	39.04489049174881	40.0	40.0	40.0	40.0	40.0
110-114	38.990185098017506	40.0	40.0	40.0	40.0	40.0
115-119	38.95328517831432	40.0	40.0	40.0	40.0	40.0
120-124	38.92369887999779	40.0	40.0	40.0	40.0	40.0
125-129	38.873624743880825	40.0	40.0	40.0	40.0	40.0
130-134	38.84482795021597	40.0	40.0	40.0	40.0	40.0
135-139	38.80128692961568	40.0	40.0	40.0	40.0	40.0
140-144	38.76644748864769	40.0	40.0	40.0	40.0	40.0
145-149	38.715061295547684	40.0	40.0	40.0	40.0	40.0
150-151	38.3950955774449	40.0	40.0	40.0	40.0	40.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1101	1	0.08289374870373223
1101	2	-0.042424170339259604
1101	3	-0.017214807672175425
1101	4	-0.0969963401096976
1101	5	-0.08593854969562642
1101	6	-0.22615828070615862
1101	7	-0.03683076388092843
1101	8	-0.0930018584008323
1101	9	-0.09763890803292696
1101	10-14	-0.12770088361010323
1101	15-19	-0.027772402358635873
1101	20-24	-0.03390721895504356
1101	25-29	0.014709675622178509
1101	30-34	0.030905990911989534
1101	35-39	0.0239985414787256
1101	40-44	0.05348251859941655
1101	45-49	-0.017909444335053593
1101	50-54	9.132812909768973E-4
1101	55-59	3.627785644155779E-4
1101	60-64	-0.010879352479314264
1101	65-69	0.022652041267548384
1101	70-74	0.031547702006342604
1101	75-79	0.07225791884524568
1101	80-84	0.06764536175341362
1101	85-89	0.07023520285847695
1101	90-94	0.060760477655975365
1101	95-99	0.05154143535463618
1101	100-104	0.04252285091173036
1101	105-109	0.04471543199057493
1101	110-114	0.10485070792815065
1101	115-119	0.08215589114167443
1101	120-124	0.09506680968132031
1101	125-129	0.09322157367090256
1101	130-134	0.06672411004728218
1101	135-139	0.1404024845210614
1101	140-144	0.14258311285972525
1101	145-149	0.17659196269800503
1101	150-151	0.19187385755349595
1102	1	-0.293449062642523
1102	2	-0.14766383747583234
1102	3	0.05992559639846462
1102	4	0.20041947397371018
1102	5	-0.039149759861821565
1102	6	-0.27026446005135796
1102	7	0.1155121283089855
1102	8	0.08700174587927023
1102	9	-0.04270667355157798
1102	10-14	0.03653172797326221
1102	15-19	0.07408683353139622
1102	20-24	0.03391496799307703
1102	25-29	0.11369502283730526
1102	30-34	0.010810432144282345
1102	35-39	-0.015117666238182892
1102	40-44	-0.013293779333331202
1102	45-49	4.251735574953841E-4
1102	50-54	0.019461305732193068
1102	55-59	-0.005422311246555012
1102	60-64	0.013231493514666681
1102	65-69	-0.02526648697351419
1102	70-74	0.08718369096340695
1102	75-79	0.045465343351317244
1102	80-84	0.1714972385378175
1102	85-89	0.1371488832002754
1102	90-94	0.10282918933053509
1102	95-99	0.1294459157132053
1102	100-104	0.049423324196972374
1102	105-109	0.12874179894490823
1102	110-114	0.12665481465682404
1102	115-119	0.17030989728863943
1102	120-124	0.20000388312248418
1102	125-129	0.11482657696100063
1102	130-134	0.2074394547062397
1102	135-139	0.24625736677239018
1102	140-144	0.2786470446525442
1102	145-149	0.3123908205480248
1102	150-151	0.3983080287200096
1103	1	0.183445171754407
1103	2	0.008977415289514568
1103	3	-0.014727455839860681
1103	4	-0.35069912886627463
1103	5	-0.227157670144706
1103	6	-0.20313956079689888
1103	7	-0.3336495621017832
1103	8	-0.41008912053723634
1103	9	-0.3100501821441668
1103	10-14	-0.31333748467426403
1103	15-19	-0.02841087999338754
1103	20-24	-0.005926244425559446
1103	25-29	-0.056092080375599096
1103	30-34	0.006002578501977496
