##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	forward.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	12785150
Total Bases	1.9 Gbp
Sequences flagged as poor quality	0
Sequence length	151
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	38.678037567021114	40.0	40.0	40.0	40.0	40.0
2	39.17700942108618	40.0	40.0	40.0	40.0	40.0
3	39.35520115133573	40.0	40.0	40.0	40.0	40.0
4	39.222952096768516	40.0	40.0	40.0	40.0	40.0
5	39.21054864432564	40.0	40.0	40.0	40.0	40.0
6	39.22322663402463	40.0	40.0	40.0	40.0	40.0
7	39.07866986308334	40.0	40.0	40.0	40.0	40.0
8	39.146800311298655	40.0	40.0	40.0	40.0	40.0
9	39.135465598761066	40.0	40.0	40.0	40.0	40.0
10-14	39.16179955651674	40.0	40.0	40.0	40.0	40.0
15-19	39.472493384903586	40.0	40.0	40.0	40.0	40.0
20-24	39.551964959347366	40.0	40.0	40.0	40.0	40.0
25-29	39.40082154687274	40.0	40.0	40.0	40.0	40.0
30-34	39.35568580736244	40.0	40.0	40.0	40.0	40.0
35-39	39.39969348814836	40.0	40.0	40.0	40.0	40.0
40-44	39.39772996014908	40.0	40.0	40.0	40.0	40.0
45-49	39.39106181781207	40.0	40.0	40.0	40.0	40.0
50-54	39.35013392881586	40.0	40.0	40.0	40.0	40.0
55-59	39.24068172841148	40.0	40.0	40.0	40.0	40.0
60-64	39.19591848355318	40.0	40.0	40.0	40.0	40.0
65-69	39.262041853243794	40.0	40.0	40.0	40.0	40.0
70-74	39.27796720413918	40.0	40.0	40.0	40.0	40.0
75-79	39.25628442372596	40.0	40.0	40.0	40.0	40.0
80-84	39.21618308741	40.0	40.0	40.0	40.0	40.0
85-89	39.18976978760515	40.0	40.0	40.0	40.0	40.0
90-94	39.16386398282382	40.0	40.0	40.0	40.0	40.0
95-99	39.11985533216271	40.0	40.0	40.0	40.0	40.0
100-104	39.09212506697223	40.0	40.0	40.0	40.0	40.0
105-109	39.06218404946364	40.0	40.0	40.0	40.0	40.0
110-114	39.00654966113029	40.0	40.0	40.0	40.0	40.0
115-119	38.96489827651611	40.0	40.0	40.0	40.0	40.0
120-124	38.93348720977072	40.0	40.0	40.0	40.0	40.0
125-129	38.880679006503634	40.0	40.0	40.0	40.0	40.0
130-134	38.85025333296833	40.0	40.0	40.0	40.0	40.0
135-139	38.8042773060934	40.0	40.0	40.0	40.0	40.0
140-144	38.765435556094374	40.0	40.0	40.0	40.0	40.0
145-149	38.70579339311624	40.0	40.0	40.0	40.0	40.0
150-151	38.36921021654028	40.0	40.0	40.0	40.0	40.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1103	35-39	0.06409427496215869
1103	40-44	0.09106886731355246
1103	45-49	0.016803443273971652
1103	50-54	0.1253358429241871
1103	55-59	0.06149060914279403
1103	60-64	0.10890402988020753
1103	65-69	0.11843820837001573
1103	70-74	0.1581579714537753
1103	75-79	0.09431594254017739
1103	80-84	0.19408092923590203
1103	85-89	0.1569552444543021
1103	90-94	0.13571395536466468
1103	95-99	0.09477749718952566
1103	100-104	0.1777716210085103
1103	105-109	0.1778348556839049
1103	110-114	0.25168773478158357
1103	115-119	0.22316507759248339
1103	120-124	0.16343170475918356
1103	125-129	0.28969966606867814
1103	130-134	0.21647328910027142
1103	135-139	0.22671310522097343
1103	140-144	0.21948981035352233
1103	145-149	0.30077327537577503
1103	150-151	0.36720659560194235
1104	1	0.12943302371529342
1104	2	-0.15699149936851597
1104	3	-0.07907914010795025
1104	4	0.05690384428077522
1104	5	0.14586203311145596
1104	6	0.059394581819660175
1104	7	-0.0642427760162505
1104	8	0.1779287465539312
1104	9	0.03719317174715542
1104	10-14	-0.0272637183146216
1104	15-19	-0.0015487310081780947
1104	20-24	-0.026294626173431368
1104	25-29	0.12309489781850402
1104	30-34	0.024922978216800118
1104	35-39	-0.031113014226761493
1104	40-44	-0.05390011064154976
1104	45-49	-0.0257598174293463
1104	50-54	0.023640687668951443
1104	55-59	-0.002148619850522948
1104	60-64	-0.08992315896848879
1104	65-69	-0.08665523309158374
1104	70-74	-0.10157231354300933
1104	75-79	0.010274627582504081
1104	80-84	0.09421719847833288
1104	85-89	0.049921746958119684
1104	90-94	0.04530197868441377
1104	95-99	0.1288640006487185
1104	100-104	0.08184268062022682
1104	105-109	0.07207337505354161
1104	110-114	0.10395310964141657
1104	115-119	0.10170520963077223
1104	120-124	0.16781671676325516
1104	125-129	0.16681321481403444
1104	130-134	0.2523825162979918
1104	135-139	0.18454103747276918
1104	140-144	0.17955366710149434
1104	145-149	0.14878397901554763
1104	150-151	0.1981653467529796
1105	1	-0.0701772977997237
1105	2	-0.061080701593247966
1105	3	-0.1187283406696622
1105	4	-0.29925115039717554
1105	5	-0.2912769824881991
1105	6	-0.39376105102038395
1105	7	-0.3232179143351601
1105	8	-0.24423344026327953
1105	9	-0.1259551268707213
1105	10-14	-0.26125390248553515
1105	15-19	0.0010957868726748643
1105	20-24	-0.05404212387971796
1105	25-29	-0.007318793482994579
1105	30-34	0.021878852194120668
1105	35-39	0.07168509041972015
1105	40-44	0.04330008940471686
1105	45-49	0.05121359086886201
1105	50-54	-0.06471614383406177
1105	55-59	0.05171016186130828
1105	60-64	-0.09214207399606522
1105	65-69	0.010286472960707727
1105	70-74	0.08597258687181863
1105	75-79	0.03345206126672906
1105	80-84	0.05294615396319102
1105	85-89	0.07234226631145901
1105	90-94	0.055191755456839076
1105	95-99	0.10769978471016373
1105	100-104	0.10670024453634142
1105	105-109	0.10883554806610363
1105	110-114	0.19230122242133518
1105	115-119	0.11079673886654717
1105	120-124	0.1588365934336835
1105	125-129	0.21121476529363292
1105	130-134	0.1798459693079124
1105	135-139	0.31721869053782115
1105	140-144	0.17809731742903523
1105	145-149	0.271074080802606
1105	150-151	0.29486405876346566
1106	1	-0.1532765912140448
1106	2	-0.10376683456132696
1106	3	0.06439952656352688
1106	4	-0.11880364478648175
1106	5	-0.006946872836671503
1106	6	-0.26577459185810426
1106	7	-0.26055274088965774
1106	8	-0.053458944275938336
1106	9	0.041205350889995884
1106	10-14	-0.06079874216298009
1106	15-19	-0.04402190937430106
1106	20-24	0.00400661974119032
1106	25-29	-0.010258784825971645
1106	30-34	0.06263489846673309
1106	35-39	0.06966366450127737
1106	40-44	0.11346736547104541
1106	45-49	0.07045092452336377
1106	50-54	0.0669180644023939
1106	55-59	0.10276377596441222
1106	60-64	0.06472471583036565
1106	65-69	0.04528249000476592
1106	70-74	0.07469502192699906
1106	75-79	0.15954804100719855
1106	80-84	0.17514801122100465
1106	85-89	0.08871057839090923
1106	90-94	0.1800615263368499
1106	95-99	0.12029037119285135
1106	100-104	0.20667320650971277
1106	105-109	0.2191471401047167
1106	110-114	0.24592736936512694
1106	115-119	0.15622854504310624
1106	120-124	0.18134500290661038
1106	125-129	0.2973096618964135
1106	130-134	0.2562850975760682
1106	135-139	0.27138677006599465
1106	140-144	0.3165045311260357
1106	145-149	0.29929773903548806
1106	150-151	0.2583776765928789
1107	1	0.3181476946430877
1107	2	0.08405514000030223
1107	3	0.037702377252813335
1107	4	0.22812126163820778
1107	5	-0.009029940655985058
1107	6	0.04733026543096486
1107	7	0.20173145748020005
1107	8	0.08327845859494687
1107	9	0.2181845496225847
1107	10-14	0.030309436584012417
1107	15-19	0.09065407201455145
1107	20-24	0.03279122888167052
1107	25-29	0.06539390910383958
1107	30-34	0.05099042387078612
1107	35-39	0.07467745815914384
1107	40-44	0.064585857599738
1107	45-49	0.11059625301241027
1107	50-54	0.04191027054454821
1107	55-59	0.12307525577782741
1107	60-64	0.11811838702171684
1107	65-69	0.15012228946243056
1107	70-74	0.15728583752726166
1107	75-79	0.12584971330439743
1107	80-84	0.10336530593863102
1107	85-89	0.12620125027047635
1107	90-94	0.08335118138756314
1107	95-99	0.14084043128887913
1107	100-104	0.111795741640897
1107	105-109	0.14594267829265561
1107	110-114	0.1751512187662243
1107	115-119	0.16884459509633132
1107	120-124	0.1775134443507298
1107	125-129	0.33937288723988246
1107	130-134	0.26627911738325594
1107	135-139	0.37673917988762184
1107	140-144	0.2309641667852418
1107	145-149	0.3269630129381156
1107	150-151	0.4654844985223434
1108	1	-0.07453190818642241
1108	2	0.018189889363739553
1108	3	0.08717690130865918
1108	4	0.057867819226785855
1108	5	0.01167453686479547
1108	6	0.057892465520289704
1108	7	0.2393672165667553
1108	8	0.1975982029765717
1108	9	0.27771583958681845
1108	10-14	0.14876091452089213
1108	15-19	0.08219698238397655
1108	20-24	0.062215743966440584
1108	25-29	0.1759876415672963
1108	30-34	0.15321150933267802
1108	35-39	0.11445375390685797
1108	40-44	0.0679238609820274
1108	45-49	-0.00978793804476652
1108	50-54	0.09462278004053104
1108	55-59	0.07161106181936816
1108	60-64	0.1297597119922287
1108	65-69	0.14653950934538074
1108	70-74	0.13487311463423168
1108	75-79	0.15447576454259604
1108	80-84	0.21882265897524888
1108	85-89	0.10332798674610899
1108	90-94	0.20972911941461092
1108	95-99	0.22647441906531185
1108	100-104	0.23245815054631436
1108	105-109	0.2249067672704541
1108	110-114	0.24560798009363083
1108	115-119	0.2878376969123053
1108	120-124	0.3200338201433226
1108	125-129	0.39880782404152626
1108	130-134	0.3244388635972726
1108	135-139	0.3567032192381916
1108	140-144	0.3838502188632802
1108	145-149	0.4032505912441451
1108	150-151	0.6531326644146986
1109	1	-0.01886260741031265
1109	2	-0.3016992514612369
1109	3	-0.04257036538547965
1109	4	-0.17542900982646614
1109	5	-0.22349074214666587
1109	6	-0.250168631808215
1109	7	-0.32652684002199095
1109	8	-0.5449513938618438
1109	9	-0.41138098322731764
1109	10-14	-0.4285927495620214
1109	15-19	-0.0793605627551841
1109	20-24	0.015718595076592123
1109	25-29	-0.08391965835833304
1109	30-34	0.033519064733539494
1109	35-39	0.1588282911042782
1109	40-44	0.1650034638461051
1109	45-49	0.08296993021474464
1109	50-54	0.12033284849015757
1109	55-59	0.09255083632471894
1109	60-64	0.14181137840987645
1109	65-69	0.1434524622351674
1109	70-74	0.1984821784225801
1109	75-79	0.22948729869106899
1109	80-84	0.22570538500761472
1109	85-89	0.16755078216397123
1109	90-94	0.28965641733714875
1109	95-99	0.2588629647118097
1109	100-104	0.2905925574447963
1109	105-109	0.20207621335221404
1109	110-114	0.3297890391337006
1109	115-119	0.3394200507323646
1109	120-124	0.36419885451590517
1109	125-129	0.4400013990693097
1109	130-134	0.3313478595763186
1109	135-139	0.4469989367443219
1109	140-144	0.40464944915384393
1109	145-149	0.44466844594178667
1109	150-151	0.5153911245689358
1110	1	-0.010669196264153413
1110	2	-0.339487030451771
1110	3	-0.19257598142179688
1110	4	-0.10806058155353782
1110	5	-0.20828714582564345
1110	6	-0.15708304427221975
1110	7	-0.18505931400174092
1110	8	-0.29023370900636536
1110	9	-0.2637126671893739
1110	10-14	-0.2918646437438852
1110	15-19	0.03752913057493856
1110	20-24	0.0701891743342955
1110	25-29	0.05463610288038012
1110	30-34	0.05741474192891616
1110	35-39	0.05399275522723457
1110	40-44	0.12216262403004663
1110	45-49	0.10639386035982312
1110	50-54	0.15132239408850978
1110	55-59	0.19565783339151466
1110	60-64	0.10778831579235515
1110	65-69	0.2699547519489016
1110	70-74	0.1749027140809858
1110	75-79	0.283963022409516
1110	80-84	0.2311499392958254
1110	85-89	0.2234348877523118
1110	90-94	0.2339655719907867
1110	95-99	0.2669653189027841
1110	100-104	0.24919851147218708
1110	105-109	0.2552109476365203
1110	110-114	0.3090290822442867
1110	115-119	0.34593756804991216
1110	120-124	0.3297331967923185
1110	125-129	0.4119867236376251
1110	130-134	0.4346558335762154
1110	135-139	0.41107791107603475
1110	140-144	0.38936422738900234
1110	145-149	0.4372947188742984
1110	150-151	0.5336796825165706
1111	1	0.20955366834337497
1111	2	0.10741358282121638
1111	3	-0.08364774785332685
1111	4	0.1548754427177741
1111	5	0.15562828221262492
1111	6	-0.12852264075739583
1111	7	0.15277381957502456
1111	8	0.24519361336533763
1111	9	0.07299863035245835
1111	10-14	0.09848489157132434
1111	15-19	0.06651734224950445
1111	20-24	0.1288191891124768
1111	25-29	0.15866790764000882
1111	30-34	0.15631001664696953
1111	35-39	0.12237597787825649
1111	40-44	0.18699735185695943
1111	45-49	0.07389239807880443
1111	50-54	0.13006745606287495
1111	55-59	0.15179955133471168
1111	60-64	0.020222326305045613
1111	65-69	0.17404689669722018
1111	70-74	0.1955984648319884
1111	75-79	0.21865816189362164
1111	80-84	0.25737352530843083
1111	85-89	0.24434336253126077
1111	90-94	0.18874173384040915
1111	95-99	0.17837976454782734
1111	100-104	0.19240638824015122
1111	105-109	0.19936396733040596
1111	110-114	0.19059576638882447
1111	115-119	0.2606632394109525
1111	120-124	0.19535942478385238
1111	125-129	0.26778516447434697
1111	130-134	0.3014106632337601
1111	135-139	0.1930788936659411
1111	140-144	0.3033950841735731
1111	145-149	0.324157004060595
1111	150-151	0.3886922087678073
1112	1	0.22539332999514272
1112	2	-0.011400209115109305
1112	3	-0.011622564721157858
1112	4	0.12912077636384112
1112	5	0.08132438486907745
1112	6	0.010104831035164352
1112	7	0.05977704317626831
1112	8	-0.04306893013991697
1112	9	-0.160798932239814
1112	10-14	-0.03544501458572569
1112	15-19	0.046942964498072115
1112	20-24	-0.06334455765779978
1112	25-29	0.03377388269587556
1112	30-34	0.008834601895003402
1112	35-39	0.039477987822948535
1112	40-44	0.04908867708144271
1112	45-49	0.041375814309333236
1112	50-54	0.14242150144862364
1112	55-59	0.06477612362897389
1112	60-64	0.049115531802755186
1112	65-69	0.01801420494193451
1112	70-74	0.08749269983348285
1112	75-79	0.156727608492659
1112	80-84	0.1694498941513558
1112	85-89	0.12820494437458052
1112	90-94	0.18678248496993888
1112	95-99	0.1728355860688353
1112	100-104	0.15584601456070857
1112	105-109	0.22100536896974887
1112	110-114	0.2726262120889942
1112	115-119	0.2912548663609371
1112	120-124	0.20266615530400145
1112	125-129	0.25675767219562573
1112	130-134	0.39365182690705325
1112	135-139	0.35810976022310115
1112	140-144	0.372763895182068
1112	145-149	0.41756290986432987
1112	150-151	0.5924871957449938
1113	1	0.15037943678915155
1113	2	0.05529007781310469
1113	3	0.019588060628890958
1113	4	-0.009153394010702698
1113	5	0.06338892614692782
1113	6	0.07681975259198737
1113	7	0.21406662033736268
1113	8	-0.0860331715273972
1113	9	0.1277769036529861
1113	10-14	0.0405278902209929
1113	15-19	0.11122833203586424
1113	20-24	0.07925574331939345
1113	25-29	0.02574386322727662
1113	30-34	0.0507656379767667
1113	35-39	0.11529960702810627
1113	40-44	0.09093247759601297
1113	45-49	0.027189166422949995
1113	50-54	0.09705813705392075
1113	55-59	0.15842364991374325
1113	60-64	0.17538887039631135
1113	65-69	0.09687254930650369
1113	70-74	0.09565255828580632
1113	75-79	0.13446630898701528
1113	80-84	0.11287661446355202
1113	85-89	0.06859609880400086
1113	90-94	0.15615729432327186
1113	95-99	0.22463771783367292
1113	100-104	0.15056348072975112
1113	105-109	0.1807109416850139
1113	110-114	0.24842950023228383
1113	115-119	0.25863267679167734
1113	120-124	0.24620916555418404
1113	125-129	0.30838344900154624
1113	130-134	0.322159236496141
1113	135-139	0.3077302058055764
1113	140-144	0.34998903612474663
1113	145-149	0.2868049095875662
1113	150-151	0.48939199957003154
1114	1	0.15367401043256734
1114	2	-0.1228643646436609
1114	3	-4.864772363504244E-4
1114	4	-0.004533537123400322
1114	5	0.033493279158257394
1114	6	-0.027042799584513944
1114	7	0.06497449153592783
1114	8	-0.09648934326263969
1114	9	0.029577738477073012
1114	10-14	-0.023362390041377523
1114	15-19	-0.032974410957585576
1114	20-24	0.008871724237707213
1114	25-29	0.0753273456363388
1114	30-34	0.128861940898652
1114	35-39	0.1641991299857608
1114	40-44	0.11572749846661878
1114	45-49	0.11010941090715676
1114	50-54	0.12765175661266426
1114	55-59	0.04001488426079902
1114	60-64	0.08557968733131815
1114	65-69	0.10351238234169102
1114	70-74	0.0933663328832921
1114	75-79	0.15941472878427732
1114	80-84	0.11684053813677764
1114	85-89	0.15688933076583567
1114	90-94	0.21088910708414943
1114	95-99	0.2684944560566862
1114	100-104	0.19539249086690802
1114	105-109	0.1973358671471459
1114	110-114	0.28502505777551335
1114	115-119	0.26553190159788187
1114	120-124	0.2214848065798236
1114	125-129	0.2718682432770336
1114	130-134	0.304294597259414
1114	135-139	0.3448351551198243
1114	140-144	0.4308465197264155
1114	145-149	0.341670443278673
1114	150-151	0.4017809381508215
1115	1	0.4080986508328124
1115	2	0.16672600433695095
1115	3	0.049141415196423566
1115	4	0.055014617973533575
1115	5	-0.16460240564474304
1115	6	-0.13511503222991905
1115	7	-0.003103995018165051
1115	8	-0.10459128197433643
1115	9	-0.09102263675744382
1115	10-14	-0.17600279029153398
1115	15-19	-0.054090108268404435
1115	20-24	0.007594676082611329
1115	25-29	-0.005054455489357679
1115	30-34	0.05999233489490052
1115	35-39	0.08437330134286469
1115	40-44	0.06263572235654635
1115	45-49	0.05425841028174716
1115	50-54	0.13207420814487136
1115	55-59	0.07658180108381174
1115	60-64	0.19193991247203002
1115	65-69	0.0913516568882784
1115	70-74	0.06669841543489241
1115	75-79	0.2003156043314931
1115	80-84	0.19146061318367202
1115	85-89	0.19724627260448102
1115	90-94	0.16646024529553216
1115	95-99	0.23207841478088653
1115	100-104	0.22695424821525023
1115	105-109	0.20436526051800996
1115	110-114	0.24954647741278535
1115	115-119	0.240022208039413
1115	120-124	0.33126232377806986
1115	125-129	0.3306124584114869
1115	130-134	0.2952470675533405
1115	135-139	0.3678026347946215
1115	140-144	0.39080524392904437
1115	145-149	0.3860878916839283
1115	150-151	0.39348903696258475
1116	1	-0.19525546060017973
1116	2	0.08661926256036878
1116	3	0.04249840941352545
1116	4	0.08527124877080183
1116	5	-0.10823216164778415
1116	6	0.08776198630968679
1116	7	-0.022109891335610143
1116	8	-0.048290350819314654
1116	9	-0.1682056368377829
1116	10-14	-0.08234475779956085
1116	15-19	-0.014566350504175318
1116	20-24	0.0508717242377017
1116	25-29	0.08995832800410142
1116	30-34	0.13196647490369173
1116	35-39	0.12307948263060098
1116	40-44	0.19335659166561214
1116	45-49	0.07706847891722646
1116	50-54	0.1357487339426342
1116	55-59	0.14533352405928923
1116	60-64	0.1586527351902589
1116	65-69	0.14498593397896542
1116	70-74	0.12680210114526602
1116	75-79	0.18863765069863092
1116	80-84	0.14039847264559313
1116	85-89	0.21732320985903186
1116	90-94	0.2400446486458634
1116	95-99	0.1816235492556757
1116	100-104	0.1382180576175358
1116	105-109	0.1638849855350628
1116	110-114	0.25456976810296794
1116	115-119	0.12429764467092497
1116	120-124	0.21645395015664803
1116	125-129	0.2829412911359839
1116	130-134	0.2211686526750256
1116	135-139	0.29439434907448714
1116	140-144	0.2654107514644508
1116	145-149	0.2541905944121723
1116	150-151	0.4287929028863431
1117	1	-0.10296137830738417
1117	2	-0.05185900271336408
1117	3	-0.017684868657255493
1117	4	-0.1576903735845292
1117	5	-0.43402682808034854
1117	6	-0.3696768478418875
1117	7	-0.5198847577938324
1117	8	-0.39886199741813755
1117	9	-0.29396113551756287
1117	10-14	-0.4918449637679174
1117	15-19	-0.18747307047500783
1117	20-24	-0.026340072008935067
1117	25-29	-0.055030563210841876
1117	30-34	-0.04381232183593653
1117	35-39	-0.002879958486083467
1117	40-44	-0.013042608771989705
1117	45-49	0.017736086510367954
1117	50-54	-0.023472908266697345
1117	55-59	0.013482712679028452
1117	60-64	0.06437325301496344
1117	65-69	0.06808342791809707
1117	70-74	0.031076788647382614
1117	75-79	0.022989795808406654
1117	80-84	0.020252066286907677
1117	85-89	0.06447713237441377
1117	90-94	0.02314849046216949
1117	95-99	0.11892408072156258
1117	100-104	0.09409423349425339
1117	105-109	0.06671924516324168
1117	110-114	-0.12601180549526703
1117	115-119	0.054459515538901826
1117	120-124	0.0837495518881397
1117	125-129	-0.021793955114389973
1117	130-134	0.07370746589212018
1117	135-139	0.11527751436915423
1117	140-144	0.2589912918443744
1117	145-149	0.16803639502129641
1117	150-151	0.19136203734653634
1118	1	0.2133131220920319
1118	2	0.005355869779535283
1118	3	0.17319951906223707
1118	4	-0.05115136562432809
1118	5	-0.08010635069985028
1118	6	-0.11775378046051799
1118	7	-0.012750678112432468
1118	8	-0.12606676460749355
1118	9	-0.06317981858646249
1118	10-14	-0.09744505506296974
1118	15-19	0.016775126365068616
1118	20-24	-0.033273864904799666
1118	25-29	0.04592605013974094
1118	30-34	0.08084991128730223
1118	35-39	0.017420289763677488
1118	40-44	0.09127885565354177
1118	45-49	0.14035046581152244
1118	50-54	0.12512152835849122
1118	55-59	0.0672323426198389
1118	60-64	0.1246481635805452
1118	65-69	0.10150436260077811
1118	70-74	0.058746962124516244
1118	75-79	0.1893897442068493
1118	80-84	0.11334423955565853
1118	85-89	0.11966184773066857
1118	90-94	0.15430474557890506
1118	95-99	0.21643662138673392
1118	100-104	0.17601417501249728
1118	105-109	0.07442408429705694
1118	110-114	-0.07516294345829522
1118	115-119	0.1755812538495718
1118	120-124	0.2040762624712471
1118	125-129	0.2298127219938806
1118	130-134	0.20300341897440433
1118	135-139	0.34136507492242174
1118	140-144	0.38035052959686055
1118	145-149	0.3607367603668905
1118	150-151	0.3921780695511927
1119	1	-0.06678889575995584
1119	2	-0.06934198573501504
1119	3	0.1638268274846837
1119	4	0.13541588041185548
1119	5	-0.013468707353084142
1119	6	-0.1318665273588877
1119	7	-0.10021097750146879
1119	8	-0.07343293615043933
1119	9	-0.19479994392635547
1119	10-14	-0.1058688278096227
1119	15-19	0.05867733643665929
1119	20-24	0.03689257034438498
1119	25-29	0.04077523036963271
1119	30-34	0.09955323458351018
1119	35-39	0.08773469099129017
1119	40-44	0.09690852237832104
1119	45-49	0.1023094415631931
1119	50-54	0.09992858064699561
1119	55-59	0.06025676041040384
1119	60-64	0.09553063766853143
1119	65-69	0.17414083114609724
1119	70-74	0.1413749165742928
1119	75-79	0.12666457550407983
1119	80-84	0.1602234320668785
